"SMILES","pts"
"CCC(C)CC1=CC=C(OC(=O)C2=CC=C(C=C2)C2=CC=C(CC(C)CC)C=C2)C=C1",5.19482
"CCCCC(CC)C(=O)OCC(C)O",1.50557
"CN1C(=O)N(C)C(=O)C(=C2NC(=C(C#N)C3=NC4=C(N3)C=CC=C4)C3=C2C=CC=C3)C1=O",6.74943
"CC1=CC(N=NC2=CC=C(NC3=NC(Cl)=NC(=N3)N(CCO)CCO)C=C2)=C(O)C=C1",6.18977
"[Cl-].CCN(CC(O)C[N+](C)(C)C)C1=C(C)C=CC=C1",1.85886
"CCCCCCCCCC[SiH](C)C",1.90636
"C\N=C1/C=C\C(\C=C1Cl)=N/C1=CC(C)=C(O)C=C1NC(N)=O",6.723864
"COC1=C(OC)C(OC)=C2C=CC(=CC2=C1)C(O)=O",3.53565
"CCCCC(CC)CNC1(CC=CC2=C1C=CC=C2)N=NC1=CC=C(C=C1C)N=NC1=CC=CC=C1C",5.87378
"CC1=C(Cl)C=CC=C1N=NC1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC=CC2=C1C=CC=C2NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=CC=CC(Cl)=C2C)=C1O",8.426182
"C\C=C1/NC(=O)C(NC(=O)C2=CSC(=N2)C2=C(N=C(C3=NC(=CS3)C(=O)NC(=C)C(N)=O)C(O)=C2)C2=CSC(=N2)C2CSC(=O)C3=C(C)C4=C(COC(=O)C(O)CC(NC(=O)C5=CSC1=N5)C1=NC(=CS1)C(=O)N2)C=CC=C4N3)C(C)O",6.05069
"O[C@H]([C@@H](O)C(O)=O)C(O)=O.COCCC1=CC=C(OCC(O)CNC(C)C)C=C1",1.51058
"CC(=O)NC1=CC=C(C=C1)N=NC1=CC=C(C=C1C)N=NC1=CC=C(O)C=C1",7.606474
"COC1=CC=C(C=C1N=NC1=C(O)C(=CC2=C1C=CC=C2)C(N)=O)C(=O)NC1=CC=CC=C1",7.94721
"OS(O)(=O)=O.CC(C)NCC(O)COC1=CC=CC2=C1C=C(C)N2.CC(C)NCC(O)COC1=CC=CC2=C1C=C(C)N2",2.88144
"NC1=CC=C(C=C1)N=NC1=C(N)C2=C(C=C1S(O)(=O)=O)C=C(C(N=NC1=CC=C(N)C=C1)=C2O)S(O)(=O)=O",4.82241
"COC1=C(OC)C(OC)=C2CCC(=CC2=C1)C(O)=O",3.23858
"CCOC(=O)CC(=O)C1=C(CC2=CC=CC=C2)C=CC=C1",4.60747
"CCCCCCCCCCCCC=CC1CC(=O)N(CCO)C1=O",3.07359
"CC1=C(Cl)C=CC=C1N=NC1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC=C(NC(=O)C2=CC=C(NC(=O)C3=CC4=C(C=CC=C4)C(N=NC4=CC=CC(Cl)=C4C)=C3O)C=C2)C=C1",7.536788
"[Na+].[Na+].NC1=C(N=NC2=CC=C(C=C2)[N+]([O-])=O)C(=CC2=C1C(O)=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O",3.56986
"[Li+].[Li+].CCSP([O-])([O-])=O",1.3984
"CCCCCCCCCCCCCCCCCC(C)C1=CC=CC=C1S(O)(=O)=O",2.47097
"CCOC(=O)CNC(=O)C1(CCCCCC1)C(C)C",2.08797
"CC(C)C1CCCCCC1C(=O)NC(C)(C)C",1.44602
"[O-][N+](=O)\C=C/C1=CNC2=C1C=C(OCC1=CC=CC=C1)C=C2",6.791895
"BrC1=C(Br)C2=C(C=C1)C(Br)=C(Br)C(Br)=C2Br",6.93156
"NC1=CC2=C(C=C1)C(O)=C(N=NC1=CC=C(C=C1S(O)(=O)=O)N=NC1=CC=C(C=C1)S(O)(=O)=O)C(=C2)S(O)(=O)=O",3.56861
"NC1=C(N=NC2=CC=C(C=C2)S(O)(=O)=O)C(=CC2=C1C(O)=C(N=NC1=C(C=CC(NC3=NC(Cl)=NC(NC4=CC(NC5=NC(NC6=CC(N=NC7=C(O)C8=C(C=C(C(N=NC9=CC=C(C=C9)S(O)(=O)=O)=C8N)S(O)(=O)=O)C=C7S(O)(=O)=O)=C(C=C6)S(O)(=O)=O)=NC(Cl)=N5)=CC=C4)=N3)=C1)S(O)(=O)=O)C(=C2)S(O)(=O)=O)S(O)(=O)=O",3.97361
"[H+].[NH4+].[O-]C(=O)C1=C(C=CC=C1)S([O-])=O",1.49017
"FC(F)=C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)C#N)C(F)(F)F",4.22519
"[Cl-].ClC1=CC=C(C=C1)C1=C(C[NH+]2CCN(C\C=C\C3=CC=CC=C3)CC2)C=CC=C1",4.0946
"NC1=C(N=NC2=CC=C(C=C2)C(=O)NC2=CC=C(C=C2)N=NC2=CC=C(O)C=C2)C2=C(C=C1)C=C(C=C2O)S(O)(=O)=O",6.407704
"[Cl-].CCN(CCOC(=O)C1=CC=CC=C1)C1=CC=C(C=C1)N=NC1=N[N+](C)(C)C=N1",4.9014
"CCO.C\C1=C/CCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1",2.60323
"[Na+].CC(C([O-])=O)C1=CC=C(C(F)=C1)C1=CC=CC=C1",3.50688
"CC(C)(C[Zr](CC(C)(C)C1=CC=CC=C1)(CC(C)(C)C1=CC=CC=C1)CC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1",6.24271
"CC(C)(C)C1=CC=CC=C1OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1",5.331308
"CCCCN1C(=O)\C(=N\NC2=CC=C(Cl)C=C2)C(C)=C(C#N)C1=O",5.27785
"CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)CSCCSCC(=O)O1",5.07151
"[Na+].[Na+].[Na+].[Na+].COC1=CC(=CC=C1N=NC1=C(O)C2=C(C=C(NC(=O)NC3=CC4=C(C=C3)C(O)=C(N=NC3=CC=C(C=C3OC)S([O-])(=O)=O)C(=C4)S([O-])(=O)=O)C=C2)C=C1S([O-])(=O)=O)S([O-])(=O)=O",3.41331
"[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=C(C=C2)S([O-])(=O)=O)C(=CC2=C1C=CC(NC(=O)NC1=CC3=C(C=C1)C(O)=C(N=NC1=CC=C(C=C1)S([O-])(=O)=O)C(=C3)S([O-])(=O)=O)=C2)S([O-])(=O)=O",3.58995
"ClC1=C(Cl)C2(Cl)C(CC1(Cl)C2(Cl)Cl)C1=CC=C(Br)C(Br)=C1Br",7.219232
"[N-]=[N+]=[N-].CN(C)C(=N)[NH+](C)C",0.98176
"CC1=C(N)C(N=NC2=CC=C(NC(=O)C3=CC=C(C=C3)N=NC3=CC(C(O)=O)=C(O)C=C3)C=C2)=C(N)C(=C1)N=NC1=CC=C(C=C1)S(O)(=O)=O",5.4854
"CC(=O)NC1=NC(C)=C(S1)S(Cl)(=O)=O",2.86994
"COS([O-])(=O)=O.CCN(CC)C1=CC=C(C=C1)N=NC1=N[NH+](C)CN1C",3.7357
"ClC1=CC=C2C=CC=C3C(=O)C4=C(C=CC=C4)C1=C23",8.251876
"ClC1=C(Cl)C2=C3C(C=CC=C3C(=O)C3=C2C=CC=C3)=C1",8.620764
"NS(=O)(=O)C1=CC=C(O)C(=C1)N=NC1=C(O)C2=C(C=C1)C(Cl)=CC=C2Cl",6.02273
"[O-]S([O-])(=O)=O.[NH2+](C1=CC=CC=C1)C1=CC=CC=C1.[NH2+](C1=CC=CC=C1)C1=CC=CC=C1",4.58438
"CC(OC(=O)CC1=CC=CC=C1)C1=CC=CC=C1",2.92302
"OP(O)(O)=O.NC1=NC(N)=NC(N)=N1.NC1=NC(N)=NC(N)=N1",2.98478
"CC1=C(CC#N)C2=CC=CC=C2C=C1",3.81801
"Cl.NC1=CC=CC=[N+]1[O-]",2.65205
"[K+].[K+].CCCCCCCC=CCC(CC=CCCCCCCC)(C([O-])=O)C(CC=CCCCCCCC)(CC=CCCCCCCC)C([O-])=O",4.09001
"[K+].[K+].CCCCCCCCCCC=CC(CC([O-])=O)C([O-])=O",2.4147
"[Bi+3].OC1=CC(=CC(O)=C1O)C([O-])=O.OC1=CC(=CC(O)=C1O)C([O-])=O.OC1=CC(=CC(O)=C1O)C([O-])=O",3.41252
"BrC1=C(Br)C(Br)=C(OC(=O)C2=CC=C(C=C2)C(=O)OC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)C(Br)=C1Br",7.09964
"CC(C1=CC=CC=C1)C1=CC=CC=C1C(C)C1=CC=C(C)C(C)=C1",4.42264
"[Mg++].NC1=CC=CC2=C1C(=CC=C2)S([O-])(=O)=O.NC1=CC=CC2=C1C(=CC=C2)S([O-])(=O)=O",2.95977
"[Mg++].NC1=CC=CC2=C1C=CC=C2S([O-])(=O)=O.NC1=CC=CC2=C1C=CC=C2S([O-])(=O)=O",2.82091
"CCC1=CC=CC=C1S(O)(=O)=O",0.95565
"CC(C)(C)C1=CC=C(OC2=CC=C(NC(=O)C3=C(O)C4=C(C=CC=C4)C(=C3)N=NC3=CC=CC=C3)C=C2)C=C1",7.9122708
"OCC(O)CNC1=CC=CC2=CC=CC=C12",4.8919
"[OH-].[OH-].[OH-].[Ir+3]",2.20802
"[Br-].[Au+]",2.44366
"CC(=O)C(NC1=CC(Cl)=C(NC(C(C)=O)C(=O)N=NC2=CC=CC(C(O)=O)=C2C(O)=O)C=C1Cl)C(=O)N=NC1=CC=CC(C(O)=O)=C1C(O)=O",4.51401
"[H+].CCN(CC)CC.CCC(=CC1=[N+](CCCCS([O-])(=O)=O)C2=C(O1)C=CC(=C2)C1=CC=CC=C1)C=C1OC2=C(C=C(C=C2)C2=CC=CC=C2)N1CCCCS([O-])(=O)=O",4.87599
"CCN(CC)C1=CC=C(N=NC2=NC(C#N)=C(N2)C#N)C(NC(C)=O)=C1",6.21209
"OCC(O)CNC1=CC=C(\N=N\C2=C(C=C(C=C2Cl)[N+]([O-])=O)[N+]([O-])=O)C2=CC=CC=C12",7.170518
"[Na+].[Na+].[Na+].OC1=C(N=NC2=C(C3=C(C=CC=C3)C=C2)S([O-])(=O)=O)C(=CC2=C1C(NC1=NC(Cl)=NC(Cl)=N1)=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O",3.61127
"NC1=CC(=CC2=C1C(O)=C(N=NC1=C(C3=C(C=C1)C(=CC=C3)S(O)(=O)=O)S(O)(=O)=O)C(=C2)S(O)(=O)=O)S(O)(=O)=O",2.59959
"[K+].[K+].[K+].[Bi+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O",1.42131
"CNS(=O)(=O)C1=C(N)C=C(OC)C(=C1)C(O)=O",1.29332
"NC1=CC=C(C=C1)[C@@H](C#N)C1=CC=CC=C1",4.54001
"[Na+].NC1=C(N=NC2=CC=C(Cl)C=C2C(F)(F)F)C2=C(C=C1)C=C(C=C2O)S([O-])(=O)=O",5.33295
"CCOP(=O)(OC1=CC=CC(Cl)=N1)SC1=CC=CC=C1",4.66424
"[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Ir+3].[Ir+3]",2.5744
"CC(C)C(N=NC(C(C)C)C(C)OC(C)=O)C(C)OC(C)=O",2.64704
"CC1(C)C2CCC1C(C2)C1CCCCC1O",3.10799
"[K+].CCO\C(O)=C\C(\C)=N\[C@@H](C([O-])=O)C1=CC=C(O)C=C1",3.85437
"OC1=C2C=CC=CC2=C2C=CC3=C4C=CC5=C6C(C=CC(C7=CC=C1C2=C37)=C46)=C(O)C1=C5C(=N)C(=N)C=C1",9.8381722
"CCCCCCCC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@@]1(CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC(=O)CCCCCCC",3.26723
"[Ca++].CCC1=C(Cl)C=C(C(=C1)N=NC1=C(O)C(=CC2=CC=CC=C12)C([O-])=O)S([O-])(=O)=O",4.46084
"CN1C[C@@H](N)C=C2[C@H]1CC1=CNC3=C1C2=CC=C3",4.053113
"CN(CC1=CC=CC=C1)C1=CC=C(C=C1)N=NC1=NNC=N1",6.04541
"CN(CCO)S(=O)(=O)C1=CC2=C(C=C1)C(N=NC1=CC=C(C=C1)N=NC1=CC=CC=C1)=C(O)C=C2",6.004394
"CCCCCCCCCCCCCCCCCC(=O)NC1=CC(CN(C(=O)C2=C(O)C3=C(C=CC=C3)C=C2)C2=CC(C(O)=O)=C(C=C2)C(O)=O)=CC=C1",4.894413
"CC1(Br)C(Br)C(O)=C(Br)C=C1Br",5.50352
"OCC1=C(Cl)C(Cl)=C(Cl)C=C1",3.55856
"CC(=O)O[C@@H]1CC[C@H]2C3=CCC4=C(C=CC(O)=C4)[C@H]3CC[C@]12C",6.420957
"[Na+].CC(C)CC(C)OP(S)([S-])=O",2.15591
"CC1COC(O1)C1=C(C)C=CC=C1",1.65964
"Cl.COC1=C2O[C@H]3[C@@H](OC(=O)C4=CN=CC=C4)C=C[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C",4.0965
"CCCCCCCC=CCC(CC=CCCCCCCC)(C(O)=O)C(CC=CCCCCCCC)(CC=CCCCCCCC)C(O)=O",4.09001
"[O-]S(=O)(=O)C(F)(F)F.C[P+](OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1",4.9303
"[I-].CC1=C2C=C[N+](C)=CC2=C(C)C2=C1NC1=C2C=C(O)C=C1",7.4769715
"Cl.CCOC(=O)C[C@H](N)C(O)=O",1.10786
"[Be++].[O-][Si]([O-])=O",1.50904
"[Cl-].CCO[Si](CCCSC(N)=[NH2+])(OCC)OCC",2.28597
"[Mg++].CC(=O)CCC([O-])=O.CC(=O)CCC([O-])=O",1.15377
"OC(=O)C1=CC=CC2=C1NC=C2C1OC(=O)C2=CC=CC3=CC=CC1=C23",6.37616
"Cl.Cl.COC(=N)CCCCCC(=N)OC",2.53289
"CCOC(=O)C(C)(O)C(=O)OCC",1.69896
"CC1=C\C(C=CC1=N)=C(\C1=CC=C(NC2=CC=CC=C2)C=C1)C1=CC=C(NC2=CC=CC=C2S(O)(=O)=O)C=C1",6.76362
"CCCCCCCCCCCCCCCCCCCCC=CC1CC(=O)OC1=O",3.76249
"[NH4+].[NH4+].CCCCCCCCCCCCC1=C(C=CC(OC2=CC=C(C=C2)S([O-])(=O)=O)=C1)S([O-])(=O)=O",2.22017
"[K+].[K+].CCCCCCC=CC(CC([O-])=O)C([O-])=O",2.10077
"F[B-](F)(F)F.CCN(CC1=CC=CC=C1)C1=CC=C(C=C1)[N+]#N",4.40621
"OC(=O)[C@@H]1CCC(=O)N1.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O",3.33432
"CC(C)CC(=O)OC1=C(C=CC(C)=C1)C(C)C",2.17802
"CC1=C(C)C(=C(C=C1)[N+]([O-])=O)[N+]([O-])=O",3.48594
"[O-][N+]([O-])=O.COC1=CC2=C(C=CN=C2C=C1)[C@H](O)[C@H]1C[C@@H]2CC[N@H+]1C[C@@H]2C=C",4.25118
"CN1CC[C@]23[C@H]4OC5=C(OC(C)=O)C=CC(C[C@@H]1[C@@H]2CC[C@@H]4O)=C35",3.14068
"CCC(=O)NC1=C(I)C(C(=O)NC)=C(I)C(C(Cl)=O)=C1I",4.44354
"COC1=CC(OC)=C(C=C1S(O)(=O)=O)N=NC1C(C)=NN(C1=O)C1=CC=C(C=C1)S(=O)(=O)CCOS(O)(=O)=O",2.15279
"[O-]S([O-])(=O)=O.C[NH+](C)CCOC(=O)C(C)=C.C[NH+](C)CCOC(=O)C(C)=C",1.11141
"OC1=C(N=NC2=CC=C(C=C2Cl)[N+]([O-])=O)C2=C(C=CC=C2)C=C1C(=O)NC1=CC=C(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=CC=C(C=C3Cl)[N+]([O-])=O)=C2O)C(Cl)=C1",7.81221
"CCOC(=O)C(C(=O)NCC1(C)CC(CC(C)(C)C1)NC(=O)C(C(=O)OCC)C(=O)OCC)C(=O)OCC",3.85959
"CC(=O)NC1=CC2=C(C=C1)C(N=NC1=CC(C)=CC(=C1O)[N+]([O-])=O)=C(O)C=C2S(O)(=O)=O",4.64946
"[Br-].CCCCCCCC[N+](C)(C)CC1=CC=CC=C1",2.897
"CCCCC(CC)COC(=O)C1=CC=C(C=C1C(=O)OCC(CC)CCCC)C(O)=O",2.98011
"[Na+].[S-]C1=CNN=N1",2.55866
"CC1=C(N=NC2=C(Cl)C=C(C(Cl)=C2)S(=O)(=O)N(CCO)CCO)C2=C(N1)C=CC=C2",4.7592
"CCCCCCCCCCCCCC[SiH2]C(Cl)Cl",3.38561
"C1=CC=NC=C1.C1=CC=NC=C1.CCCCOC(=O)C1=CC(N=NC2=C(O)C3=C(C=C(C=C3NC(C)=O)S(O)(=O)=O)C=C2S(O)(=O)=O)=C(OC2=C(C)C(Cl)=C(O)C(NC(=O)C(CC)OC3=C(C=C(C=C3)C(C)(C)CC)C(C)(C)CC)=C2)C=C1",4.41099
"CCC(O)(O)OC(O)(O)CC",1.76687
"[Na+].[Na+].[Na+].[Na+].NC1=C(N=NC2=CC=C(NC(=O)NC3=CC=C(C=C3)N=NC3=C(N)C4=C(C=C3S([O-])(=O)=O)C=C(C(N=NC3=CC=CC=C3)=C4O)S([O-])(=O)=O)C=C2)C(=CC2=C1C(O)=C(N=NC1=CC=CC=C1)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O",4.1236
"[OH-].CCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(O)=O",2.02425
"CCCCCCCCCCCCCCCCCC(=O)NC1=CC(N)=C(NC2=CC=C(OC(=O)OCC)C=C2)C=C1",5.07206
"O[SiH]=O",1.76785
"CC(C)(C)CC(C)(C)OC(=O)COOOC1=CC=CC=C1",2.91716
"NCOCC(=O)NC1=CC=CC=C1",2.3813
"NC1=CC=C(N=NC2=CC=CC=C2)C2=C1C=CC=C2O",8.918774
"CC(=O)NC1=CC(=CC2=C1C(O)=C(N=NC1=CC=CC(=C1)P(O)(O)=O)C(=C2)S(O)(=O)=O)S(O)(=O)=O",2.68636
"CCCCOC(=O)CCC(C)O",1.28186
"COC(=O)C1=CO[C@@H](C)[C@H]2CN3CC[C@@]4(C3C[C@H]12)C(=O)NC1=C4C=CC(OC)=C1",3.9282
"[Na+].[Na+].OC1=CC=CC=C1C1=CC(C([O-])=O)=C2C(C=CC3=C2C=CC(=C3)S([O-])(=O)=O)=N1",5.13704
"CC(=O)S[C@@H](C(N)=O)C1=NC2=C(S1)C=CC=C2",4.50553
"CCCCCCCCCC1=CC=CC=C1OP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1C(C)(C)C1=CC=CC=C1",6.091168
"[Na+].[Na+].[Na+].COC1=CC=C(N=NC2=C(O)C3=C(C=C(NC4=NC(NC5=CC=CC(=C5)S([O-])(=O)=O)=NC(Cl)=N4)C=C3)C=C2S([O-])(=O)=O)C(=C1)S([O-])(=O)=O",3.48811
"O[N+]([O-])=O.ClC1=CC=C(O\N=C(/CN2C=CN=C2)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1",6.593628
"CCN(CC)C1=CC=CC=C1.OC(=O)C1=CC=CC=C1C(O)=O",1.61483
"CC1CCC(CC1)OC(=O)NC1=CC=C(N=NC2=C(N)C=CC3=C2C(O)=CC(=C3)S(O)(=O)=O)C(=C1)S(O)(=O)=O",3.79004
"[Na+].COC1=CC2=C(OC3=CC=C4C(=O)N(CCS([O-])(=O)=O)C(=O)C5=C4C3=C2C=C5)C=C1",4.85692
"COC1=CC(OC)=C(Cl)C=C1NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=CC(=CC=C2OC)C(=O)NC2=CC=C(C=C2)C(N)=O)=C1O",7.4500564
"[H+].[Na+].[Na+].NC1=C(N=NC2=CC=C(C=C2)[N+]([O-])=O)C(=CC2=C1C(O)=C(N=NC1=CC=C(C=C1)C1=CC=C(C=C1)N=NC1=CC(C([O-])=O)=C(O)C=C1)C(=C2)S([O-])(=O)=O)S([O-])(=O)=O",5.05752
"COC1=CC=C(N=NC2=C(O)C3=C(C=C(NC4=NC(NC5=CC=CC(=C5)S(O)(=O)=O)=NC(Cl)=N4)C=C3)C=C2S(O)(=O)=O)C(=C1)S(O)(=O)=O",3.48811
"CCOC(CC)N1C(=O)C2=CC=C3C4=C5C(=CC=C6C(=O)N(C(CC)OCC)C(=O)C(C=C4)=C56)C4=C3C2=C(C=C4)C1=O",6.44988
"NS(=O)(=O)C1=CC=CC=C1N1C(=O)N(C2CCCCC2)C(=O)C(\C=C\C=C\C=C2/C(=O)N(C3CCCCC3)C(=O)N(C2=O)C2=CC=CC=C2S(N)(=O)=O)=C1O",4.69922
"[Ca++].OCNC(=O)NS(=O)(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C([O-])=O)C=C1.OCNC(=O)NS(=O)(=O)C1=CC=C(NC(=O)C2=C(C=CC=C2)C([O-])=O)C=C1",2.23202
"COC(=O)C1=C(N)C=C(C=C1)C(=O)NC1=CC(Cl)=CC=C1Cl",6.61753
"OCCNCCO.OCCNCCO.CCCCCCCCOP(O)(O)=O",1.81638
"[K+].[K+].CC1=CC=C(OCCOCCOCCOCCOCCOP([O-])([O-])=O)C=C1",2.67184
"CCCCC(CNC(=O)OCCN1CCOC1C(C)C)NC(=O)OCCN1CCOC1C(C)C",2.32257
"CC1CC=C(CCC=C(C)C)CC1C=O",2.50869
"ClC1(Cl)CCCC1(Cl)Cl",3.25224
"CCCCCCCCCCCCCCCCC(C(O)=O)C(=O)OC",2.18943
"NC1=CC=C(C=C1)N=NC1=C(N)C=CC2=C1C(O)=CC(=C2)S(O)(=O)=O",5.696776
"[Na+].[Na+].OC1=C(N=NC2=C(C3=C(C=C2)C(=CC=C3)S([O-])(=O)=O)S([O-])(=O)=O)C2=C(C=CC=C2)C=C1",3.75572
"[H+].[Na+].[Na+].CN(C1=CC2=C(C=C1)C(O)=C(N=NC1=C(C3=C(C=C1)C(=CC=C3)S([O-])(=O)=O)S([O-])(=O)=O)C(=C2)S([O-])(=O)=O)C1=NC(Cl)=NC(N)=N1",3.22555
"CCCCCCCCCCCCCCOP(OCCCCCCCCCCCCCC)OC1=CC=CC=C1",3.33882
"[Al].[Sr]",2.29605
"CC1=C(C#N)C(O)=NC(O)=C1N=NC1=CC=CC=C1C1=NC(=NO1)C1=CC=CC=C1",7.554353
"CC(C)CCN1CCCC1",0.60306
"CC1=CC(C(C2=CC=CC=C2)C2=C(C)C=C(N=NC3=C(O)C(=CC4=C3C=CC=C4)C(=O)NC3=CC=CC=C3)C(C)=C2)=C(C)C=C1N=NC1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC=CC=C1",7.571766
"CC1(C)NC(=O)N(CCOC=C)C1=O",1.93288
"CCCCCCCCCCCC(=O)C1=CC=C(C)C(NC(=O)C2=C(O)C3=C(C=CC=C3)C(=C2)N=NC2=CC=C(C=C2)S(=O)(=O)N(CC)C2=CC(=CC(=C2)C(=O)OC)C(=O)OC)=C1",5.49165
"OC1=CC(=CC2=C1C=CC1=NC(=CC=C21)C1C(=O)C2=C(C=CC=C2)C1=O)S(O)(=O)=O",5.91812
"CCCCCCCCCC1=C(CCCCCCCCC)C(=C(C2=C1C=CC=C2)S(O)(=O)=O)S(O)(=O)=O",2.83895
"CC(C)(C)C1=CC(CCC(=O)NCCCNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C",5.10917
"C=C(CCC1C(CC2CCC(C\C=C\C3=CC=CC=C3)CC2)=CC2=C1C=CC=C2)C1=CC=CC1",7.486386
"[Na+].[O-][N+](=O)C1=CC=CC2=C1C(=O)C1=C(C=C(C=C1)S([O-])(=O)=O)C2=O",4.59525
"[Ca++].COC1=C(OCC([O-])=O)C=CC=C1.COC1=C(OCC([O-])=O)C=CC=C1",1.55016
"Cl.CO\C(O)=C1/C(C2=CC=CC=C2[N+]([O-])=O)C(C(=O)OC)=C(C)N=C1C",4.55805
"CCCCCCCCCCCCC([SiH3])(OCC)OCC",2.28931
"Cl.Cl.CC1=C(C=CC(N)=C1)C1=C(C)C=C(N)C=C1",6.299102
"CCCCCCCCCC(CCCCCCC=C)OC(=O)C1CCCCC1C(O)=O",3.14615
"CC1=C(C#N)C(O)=NC(O)=C1N=NC1=CC=C2C(=O)NC(=O)C3=C2C1=CC=C3",7.116135
"CN(C)CCCNCCC#N",1.0468
"[O-]S([O-])(=O)=O.CC1=CC(NC2=CC=C(C=C2)[C+](C2=CC=C(NC3=CC=CC(C)=C3)C=C2)C2=CC=C(NC3=CC=CC(C)=C3)C=C2)=CC=C1.CC1=CC(NC2=CC=C(C=C2)[C+](C2=CC=C(NC3=CC=CC(C)=C3)C=C2)C2=CC=C(NC3=CC=CC(C)=C3)C=C2)=CC=C1",7.780474
"F[P-](F)(F)(F)(F)F.CC1=CC=C([I+]C2=CC=C(C)C=C2)C=C1",4.02499
"[Na+].[Na+].CC1=CC(NS(=O)(=O)C2=CC=C(NC(CC(C3=CC=CC=C3)S([O-])(=O)=O)S([O-])(=O)=O)C=C2)=NC(C)=N1",2.09906
"[Cl-].CCCCCCCCCCCCCC[N+](C)(CCO)CCO",2.21307
"CC(C)(OCC=C)C1=CC=CC=C1",1.83851
"CN(CCO)CC1=C(C=CC=C1)C(O)C1=CC=CC=C1",2.43912
"OCC[NH2+]CCO.OCC[NH2+]CCO.OCC[NH2+]CCO.OCC[NH2+]CCO.[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O",2.04471
"CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)C3=CC[C@]12C)OC(C)=O",5.411352
"C[C@@H]1C[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O",5.382903
"CCCCCCCC1=NCCN1CCN(CCC(O)=O)CCC(O)=O",1.5555
"CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Br)[C@@H](O)C[C@]12C)OC(C)=O",5.280412
"CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]12C)OC(C)=O",5.482192
"C[C@@H]1C[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](Cl)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O",5.586532
"CC(=O)OCC(=O)[C@]1(CC[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]33O[C@H]3C[C@]12C)OC(C)=O",5.216125
"CC(=O)OCC(=O)[C@@]1(O)[C@@H](C[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)OC(C)=O",4.782936
"C[C@@H]1C[C@H]2[C@@H]3C[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]33O[C@@H]3C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O",4.627898
"CCCCN(CCCC)C1=NC(C2=CC=CC=C2)=C2C(OC3=C(C=CC(=C3)N(CC)CC)C22OC(=O)C3=C2C=CC=C3)=N1",6.983262
